Sample	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	N_1	N_2	N_3	N_4	N_5	N_6	N_7	N_8	N_9	N_10	N_11	N_12	N_13	N_14	N_15	N_16	N_17	N_18	N_19	N_20	N_21	N_22	N_23	N_24	N_25	N_26	SACa_21_1	SACa_21_2	SACa_21_3	SACa_21_4	SACa_21_5	SACa_21_6	SACa_21_11	SACa_21_12	SACa_21_13	SACa_21_14	SACa_21_15	SACa_21_16	CSF_22_6	CSF_22_7	CSF_22_8	CSF_22_9	CSF_22_10	CSF_22_11	CSF_22_12	CSF_22_13	CSF_22_14	CSF_22_15	CSF_22_16	CSF_22_17	CSF_22_18	CSF_22_19	CSF_22_20	CSF_22_21	CSF_22_22	CSF_22_23	CSF_22_24	CSF_22_25	CSF_22_26	CSF_22_27	CSF_22_28	CSF_22_29	CSF_22_30	CSF_22_31	CSF_22_32	W1	W2	W3	W4	W_1	W_2	W_2	SACa_21_W1	SACa_21_W2	SACa_21_W3	SACa_21_W4	CSF_22_W1	CSF_22_W2
Parachlamydiaceae	0.003074369	0.003772161	0.028383748	0	0.004293873	0.005485764	0.032	0.009805844	0.00296349	0.006291682	0.018101732	0	0.008126117	0.008137359	0.010281983	0.024299368	0	0.035147139	0	0.047836717	0	0.050485017	0.003978991	0.013155298	0	0	0	0	0.003690582	0	0.003550002	0	0	0	0.059347181	0.00420433	0	0.027166531	0.043352601	0	0	0.004601933	0.007891726	0.03179217	0.034497033	0.025533001	0.03101737	0.050320795	0.05492745	0.01801023	0.022309809	0.012308702	0.021343958	0.040205357	0	0.007303802	0	0.024328927	0.039583058	0.034054146	0.020798669	0.074323014	0.039330262	0.050153595	0.022086025	0.033689885	0.157051618	0.09523356	0.047326077	0.033704078	0.009970752	0	0.032912781	0.05911796	0.110180696	0.066269052	0.106014954	0.067521945	0.060566295	0.125210953	0.011503509	0.09469697	0.045850527	0.041476566	0.03074558	0.084151473	0.096172341	0.09274287	0.076342353	0	0.050279681	0	0.052052834	0	0	0.073383407	0.022309477	0	0.019893899	0.010775862	0.035530991	0.01454616	0.030783965	0.013614704	0	0	0.024277737	0.127819549	0.172088376
Fimbriimonadaceae	0.009223107	0.007544323	0.032438569	0	0.047232599	0.043886116	0.0192	0.019611689	0.032598388	0.031458412	0.078440838	0.060655075	0.044693645	0.073236228	0.177364214	0.097197473	0.010086746	0.022366361	0.009575976	0.005315191	0.03632533	0.050485017	0.031831927	0.013155298	0.00630875	0.011379801	0.01772107	0.042523033	0.014762327	0.099871594	0.007100004	0.174687746	0.152881822	0.070995576	0.069238378	0.033634644	0.105398759	0.072444082	0.004816956	0	0	0.004601933	0	0.004541739	0	0	0	0	0	0	0	0.008205802	0.007114653	0.012370879	0.034506556	0	0	0.024328927	0.026388706	0.051081219	0	0.035545789	0.050567479	0.075230393	0.005521506	0.029478649	0	0.014285034	0	0.101112235	0.029912257	0.025089905	0.052111903	0.039411973	0.198325253	0.030585716	0.066956813	0.094530722	0.055519104	0.223202134	0.310594731	0.074110672	0.077945896	0.058067192	0.065334358	0.287517532	0.177918831	0.216400031	0.110272288	0.00527454	0.100559361	0.031752752	0.126878782	0	0	0.099283433	0.040157059	0.038555456	0.019893899	0.037715517	0.023687327	0.01939488	0.023943084	0.844111641	0.640606615	0.586774994	0.570526827	0.086466165	0.061063617
Hydrogenedensaceae	0	0	0	0	0	0	0	0	0	0	0.018101732	0.020218358	0	0	0	0	0.006724497	0.006390389	0	0.031891145	0	0.001803036	0	0	0	0	0	0	0	0	0	0.09607826	0.06879682	0	0.009891197	0.00420433	0	0	0.038535645	0	0	0	0.011837588	0.022708693	0.034497033	0.012766501	0.011631514	0.037740596	0.009154575	0	0.003718301	0.004102901	0.014229305	0	0	0	0	0.081096424	0.197915292	0.17027073	0.062396007	0.177728947	0.134846612	0.119114789	0.093865607	0.21898425	0.282692912	0.214275511	0.094652153	0.056173464	0.006647168	0.004181651	0.068568294	0.173412683	0.036726899	0.045878575	0.18971097	0.074274139	0.141321355	0.010887909	0.023007017	0.065876153	0.027510316	0.033181253	0.011529593	0.175315568	0.221196384	0.09274287	0.101789804	0.015823619	0.075419521	0	0.100852365	0	0.005795758	0.12950013	0.066928431	0.038555456	0.039787798	0.05387931	0.003947888	0	0.017102203	0.272294078	0.222251275	0.586774994	0.461277009	0.146616541	0.111024759
Moraxellaceae	0.264395733	0.743115805	0.198686238	0.005704832	0.025763236	0.043886116	0	0.009805844	0.014817449	0.062916824	0	0.006739453	0.016252235	0.004068679	0	0	0	0.003195194	0.001915195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004816956	0	0	0	0	0	0.003449703	0.00638325	0.015508685	0	0.01830915	0.039622506	0.014873206	0	0	0.012370879	0	0	0.005604439	0	0	0.051081219	0	0	0.028093044	0.006269199	0.016564519	0	0	0	0.023663038	0	0.003323584	0.004181651	0	0	0.051417658	0.010195239	0	0.006752194	0	0	0	0	0	0	0	0	0.014425851	0.007728573	0	0	0.00628496	0	0.039039625	0.003842164	0	0.004316671	0.116009281	0.115666367	0.106100796	0.150862069	0.529016976	0.562451513	0.581474894	0.217835262	0.196104066	0.157977883	0.133527555	0.206766917	0.177639614
Cellvibrionales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004102901	0	0.00309272	0	0	0	0.008109642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071390327	0.038555456	0.033156499	0.037715517	0.307935255	0.261830877	0.229169517	0	0.013073604	0.022568269	0	0.236842105	0.222049517
Acetobacterales_unclassified	0	0	0	0	0	0.005485764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008734387	0	0	0	0.025225983	0	0	0	0.010279958	0	0	0	0	0	0	0	0	0	0	0.003718301	0	0.003557326	0	0	0	0	0.008109642	0	0.017027073	0	0	0	0	0	0.004211236	0.020940216	0	0	0.044938771	0.059824515	0.004181651	0.021941854	0.043353171	0	0	0.027898672	0.027008778	0.141321355	0	0.011503509	0.008234519	0.027510316	0.024885939	0	0.042075736	0.009617234	0	0	0	0	0	0.019519813	0.003842164	0	0.017266684	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasmataceae	0	0	0	0	0	0	0	0	0	0.003145841	0	0.013478906	0.028441411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010806138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002742732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005795758	0	0.414956273	0.475517286	0.338196286	0.328663793	0.114488749	0.145461598	0.150499384	0	0	0	0	0.176691729	0.144332186
Chthoniobacterales_unclassified	0.006148738	0.003772161	0.008109642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014424291	0	0	0	0.008534851	0	0	0	0.003566843	0	0.008734387	0.007644091	0.027305991	0	0.042043305	0.03513292	0.045277551	0.004816956	0	0.004548349	0	0	0	0.003449703	0	0	0.006290099	0.05492745	0.014408184	0.007436603	0.077955114	0.017786632	0.024741758	0	0	0.005604439	0.064877139	0.105554823	0.017027073	0.020798669	0.016157177	0.028093044	0.012538399	0.016564519	0.021056178	0.010470108	0	0	0.022469385	0.036559426	0.004181651	0.032912781	0.015764789	0.154252975	0.198807157	0.005579734	0.033760972	0.010094382	0.010887909	0.005751754	0.028820817	0.077945896	0.149315637	0.007686395	0.014025245	0.014425851	0.007728573	0.033929935	0.00527454	0.182263843	0.021168501	0.003253302	0.023052983	0.110119393	0.012950013	0.004461895	0	0	0.005387931	0.007895776	0	0.003420441	0	0	0	0	0.04887218	0.02775619
Bradymonadales_fa	0	0	0.004054821	0	0	0	0	0.004902922	0	0.006291682	0.003016955	0	0	0	0.002570496	0	0	0	0.001915195	0	0.005448799	0.010818218	0.011936973	0.019732947	0.014720417	0.017069701	0	0.004724781	0	0.010700528	0.010650005	0.113547035	0.061152729	0.141991153	0.069238378	0.046247635	0.011710973	0.063388572	0.014450867	0.034266525	0.004548349	0.009203866	0	0.004541739	0.003449703	0	0.003877171	0.012580199	0.004577287	0.01801023	0.011154904	0	0	0.00309272	0.069013112	0	0.089671019	0.032438569	0.013194353	0.017027073	0.166389351	0.029082919	0.084279132	0	0.011043013	0.016844942	0.010470108	0.004761678	0	0.101112235	0.009970752	0	0.04662644	0.043353171	0	0	0	0.006752194	0.035330339	0	0.115035086	0.008234519	0	0.024885939	0.003843198	0	0.004808617	0	0	0.031647239	0	0	0.009759906	0.003842164	0	0	0.004461895	0	0.0066313	0	0	0.00484872	0.003420441	0	0	0	0	0.018796992	0
Caulobacteraceae	0.003074369	0	0.024328927	0	0	0	0.0064	0.004902922	0.00296349	0	0.006033911	0.006739453	0	0.004068679	0.005140992	0	0	0	0	0	0	0	0	0.006577649	0	0	0	0.004724781	0	0	0	0.008734387	0.007644091	0	0	0.172377549	0.152242651	0.135832654	0.014450867	0.003426653	0.022741745	0.004601933	0	0.03179217	0.017248517	0.012766501	0.034894541	0.169832683	0.045772875	0.068438873	0.029746412	0.004102901	0.010671979	0.024741758	0.241545894	0.010955702	0.089671019	0	0.013194353	0	0.041597338	0.009694306	0.028093044	0	0.011043013	0.004211236	0	0.009523356	0.023663038	0.056173464	0.049853762	0.029271556	0.016456391	0.035470776	0.022036139	0	0.005579734	0	0.030283147	0	0	0.00411726	0.004585053	0.016590626	0.003843198	0.028050491	0.004808617	0.007728573	0.016964967	0.015823619	0.01256992	0	0.039039625	0.06915895	0.191259998	0.025900026	0.026771372	0.012851819	0.039787798	0.005387931	0.059218318	0.101823119	0.150499384	0.040844112	0.013073604	0	0	0.011278195	0.011102476
Herpetosiphonaceae	0	0	0	0	0	0	0	0	0	0	0	0.006739453	0.004063059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081888247	0	0	0	0	0	0.003449703	0.580875782	0.003877171	0.018870298	0.155627775	0	0	0.008205802	0.014229305	0.006185439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022469385	0	0.004181651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013013208	0	0	0	0.022309477	0.038555456	0.013262599	0.032327586	0.003947888	0.00969744	0	0.027229408	0.013073604	0.045136538	0.012138869	0.037593985	0.094371045
Bacteroidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388184901	0.52692456	0.358090186	0.231681034	0.063166206	0.082428239	0.041045287	0	0	0	0	0.003759398	0.005551238
Armatimonadales_fa	0	0	0	0	0	0	0	0	0.00296349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017468775	0	0	0.019782394	0.054656296	0	0.018111021	0	0	0	0	0	0	0	0	0	0	0	0.003602046	0	0.004102901	0.003557326	0	0	0	0	0	0	0	0	0	0	0	0.005521506	0	0	0	0	0.078642849	0.25591598	0.071088066	0.104223807	0.011823592	0.088144557	0.015292858	0.011159469	0.013504389	0.035330339	0.005443954	0.011503509	0	0	0.008295313	0.003843198	0.035063114	0.057703405	0.007728573	0.050894902	0.01054908	0.01256992	0.010584251	0.045546229	0.380374227	0.02318303	0.012950013	0	0	0.0066313	0	0	0	0	0	0	0	0	0.003759398	0
Lentimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027463725	0	0	0.356952365	0.078261179	0.012370879	0	0	0	0.048657854	0.039583058	0.527839264	0.020798669	0.006462871	0.028093044	0	0.121473138	0.029478649	0.136111402	0.11904195	0.023663038	0	0	0	0	0.003941197	0	0	0	0	0	0	0	0.00411726	0	0	0.257494235	0	0	0.007728573	0	0.021098159	0.00628496	0	0.126878782	0	0	0	0.004461895	0	0	0	0	0	0.006840881	0	0	0	0	0.007518797	0
Syntrophaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003449703	0	0	0	0	0	0	0.016411603	0	0.00309272	0	0	0	0	0	0	0	0.003231435	0	0	0	0	0	0.004761678	0	0	0	0	0.002742732	0.007882395	0	0	0.016739203	0	0.015141574	0	0	0	0	0	0	0	0	0	0.008482484	0	0	0	0.003253302	0	0	0	0.008923791	0.012851819	0.0066313	0	0.031583103	0.0242436	0.006840881	0.013614704	0	0.022568269	0.024277737	0.022556391	0.022204952
Vermiphilaceae	0	0	0	0	0	0	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00905551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028720305	0	0.00309272	0	0	0	0.016219285	0.039583058	0.034054146	0	0.016157177	0.016855826	0	0.016564519	0.008422471	0.031410324	0.257130613	0.047326077	0	0	0	0	0.003941197	0.01469076	0.005097619	0.167392032	0.020256583	0	0	0	0	0	0	0.003843198	0.028050491	0.024043085	0	0	0	0.01885488	0	0.006506604	0	0	0	0.053542745	0	0.059681698	0.037715517	0.019739439	0.01939488	0.047886168	0	0	0	0.012138869	0.127819549	0.111024759
BD7-11_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004816956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008109642	0.026388706	0.068108292	0	0.019388612	0	0.025076798	0.049693556	0.172660659	0.062820647	0.033331746	0	0.011234693	0	0	0	0	0	0	0.022318938	0.006752194	0.010094382	0.005443954	0	0	0	0	0	0.014025245	0.014425851	0.038642863	0	0	0	0	0.003253302	0	0	0.008633342	0.004461895	0	0	0.005387931	0.015791552	0.01454616	0.006840881	0	0	0	0	0.263157895	0.249805707
Dongiaceae	0	0	0	0	0	0	0	0.009805844	0	0.015729206	0.018101732	0	0.004063059	0	0.002570496	0	0.006724497	0.003195194	0.001915195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00905551	0.019267823	0	0	0.004601933	0	0.004541739	0.01034911	0.019149751	0.015508685	0.006290099	0	0	0.003718301	0	0	0	0.034506556	0	0	0.024328927	0	0.034054146	0	0.051702966	0.011237218	0.181806783	0.011043013	0.004211236	0.010470108	0.004761678	0.047326077	0.011234693	0.003323584	0	0	0	0.051417658	0.030585716	0.078116282	0.074274139	0.020188765	0.005443954	0.005751754	0.024703557	0	0.033181253	0.003843198	0.168302945	0.067320639	0.054100008	0.008482484	0	0.02513984	0	0.006506604	0	0	0.030216697	0.004461895	0.012851819	0	0.021551724	0.011843664	0.00969744	0.023943084	0	0	0	0	0.033834586	0.044409903
Babeliales_unclassified	0.003074369	0.071671068	0.040548212	0	0	0	0	0	0	0	0.009050866	0.229141394	0.207215992	0	0	0	0.235357407	0.006390389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017468775	0	0	0	0	0	0	0.038535645	0	0	0.013805798	0	0.040875647	0.02069822	0.025533001	0.015508685	0.081771292	0.009154575	0	0.003718301	0	0.010671979	0.009278159	0	0	0	0.081096424	0.039583058	0.119189511	0	0.058165837	0.101134959	0.025076798	0.022086025	0.080013476	0.041880431	0.066663492	0.047326077	0.022469385	0	0.004181651	0.005485464	0.055176763	0.161598355	0.020390478	0.072536547	0.054017556	0.010094382	0.005443954	0.005751754	0.082345191	0.036680422	0	0.011529593	0.105189341	0.033660319	0.370971482	0.042412418	0	0.00628496	0	0.065066042	0	0	0.578433912	0.240942352	0.218480915	0.305039788	0.21012931	0.047374655	0.03394104	0.054727049	0.040844112	0.052294418	0	0.097110949	0.165413534	0.138780948
Thermosynechococcales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11-24_fa	0	0	0	0	0	0	0	0.004902922	0	0	0.021118687	0	0	0	0	0	0.036984735	0.022366361	0	0.005315191	0	0.001803036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420433	0.011710973	0.00905551	0.052986513	0	0	0	0	0.013625216	0.003449703	0.057449253	0.038771712	0.132092087	0.009154575	0.03602046	0.011154904	0	0.032015937	0.00309272	0	0	0	0.032438569	0.013194353	0.102162438	0.020798669	0.294060622	0.056186088	0.031345997	0.077301088	0.063168534	0.125641294	0.219037189	0.070989115	0.044938771	0.003323584	0	0.005485464	0	0.036726899	0.015292858	0.016739203	0.020256583	0.025235956	0.005443954	0	0	0	0.024885939	0	0.007012623	0.105789575	0.077285725	0.042412418	0	0	0	0.039039625	0	0	0.038850039	0.05800464	0.077110911	0.013262599	0.032327586	0.027635215	0.01454616	0.017102203	0.149761743	0.091515231	0.609343263	0.570526827	0.033834586	0.022204952
Opitutales_unclassified	0	0	0	0	0	0	0	0	0	0	0.003016955	0.006739453	0	0	0.002570496	0.004049895	0	0	0	0	0	0.003606073	0	0	0	0	0	0	0	0	0	0.078609486	0	0.010922396	0	0.008408661	0.011710973	0	0.028901734	0	0	0	0.007891726	0.013625216	0.003449703	0	0	0	0	0.003602046	0	0	0.003557326	0	0	0	0	0.008109642	0.09236047	0	0	0	0.022474435	0.006269199	0.022086025	0.016844942	0.031410324	0.038093424	0.023663038	0.011234693	0	0	0	0	0.00734538	0.005097619	0.011159469	0.020256583	0.015141574	0	0	0	0.004585053	0.008295313	0.076863951	0.007012623	0.014425851	0.015457145	0.025447451	0	0	0	0.006506604	0	0	0.004316671	0.031233268	0.012851819	0.013262599	0.010775862	0.047374655	0.063033359	0.051306608	0	0	0	0	0.015037594	0.022204952
Thiotrichaceae	0	0	0	0	0	0	0	0.004902922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188538295	0	0	0	0	0	0	0	0	0	0	0	0.071779581	0.025267413	0.167521725	0.009523356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066313	0.005387931	0.015791552	0.00969744	0.020522643	0	0	0	0	0	0.005551238
Entotheonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003651901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035530991	0.0242436	0.010261322	0.122532335	0.143809648	0.157977883	0.121388687	0.003759398	0
Oleiphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016219285	0	0	0	0	0	0	0	0	0	0.004761678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245404248	0.269888189	0.305039788	0.193965517	0.05527043	0.067882079	0.099192776	0	0	0	0	0.203007519	0.166537138
Marinomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025703637	0	0	0.18555073	0.300620636	0.208646874	0	0	0	0	0	0.011102476
Bacteroidetes_vadinHA17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045131908	0.010671979	0.006185439	0.069013112	0	0	0	0.026388706	0.698109995	0.020798669	0.061397273	0.207888527	0.006269199	0.13251615	0.021056178	0.136111402	0.109518594	0.094652153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253651038	0	0.024043085	0.007728573	0	0	0	0	0	0	0	0	0	0	0	0	0.007895776	0.00484872	0.003420441	0	0	0	0.012138869	0.007518797	0.011102476
Tepidisphaeraceae	0.003074369	0.003772161	0.008109642	0	0.004293873	0.005485764	0.0064	0	0.00592698	0.003145841	0	0	0	0	0.002570496	0	0	0	0.00383039	0	0.003632533	0.001803036	0.015915964	0	0.002102917	0.008534851	0	0	0	0	0.007100004	0.034937549	0.030576364	0.06007318	0.019782394	0	0	0	0.024084778	0.030839873	0.009096698	0.013805798	0	0.018166954	0.006899407	0.00638325	0.007754342	0	0	0.007204092	0.003718301	0.020514504	0.007114653	0	0	0.08764562	0.067253265	0	0	0	0	0.012925742	0.005618609	0	0	0	0	0	0	0.011234693	0.016617921	0.025089905	0.016456391	0.035470776	0.00734538	0	0.005579734	0.013504389	0.055519104	0.016331863	0.028758771	0.00411726	0.013755158	0	0.003843198	0	0	0	0.025447451	0	0.01256992	0	0	0.011526492	0.017387273	0.008633342	0	0	0	0	0.003947888	0	0	0.013614704	0	0	0	0.026315789	0.055512379
Methyloligellaceae	0	0	0	0	0	0	0	0	0	0.003145841	0	0	0	0	0	0.004049895	0	0.003195194	0	0	0.001816266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420433	0	0.00905551	0	0.010279958	0	0.004601933	0.003945863	0.004541739	0.01034911	0.00638325	0	0.006290099	0.009154575	0.003602046	0	0.012308702	0	0	0	0	0	0.008109642	0.026388706	0.051081219	0	0.067860143	0.005618609	0	0.011043013	0.012633707	0.020940216	0.004761678	0.023663038	0	0	0	0	0	0	0.020390478	0.027898672	0.006752194	0	0	0	0	0	0	0	0	0.033660319	0.015457145	0	0	0.01885488	0	0.045546229	0	0	0	0.098161699	0.08996273	0.066312997	0.05387931	0.193446506	0.130915438	0.164181147	0.054458816	0.026147209	0.045136538	0.157805293	0.022556391	0.061063617
Patescibacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005618609	0	0	0.012633707	0	0.014285034	0	0	0	0	0	0	0.161598355	0	0.078116282	0.033760972	0	0	0	0.284090909	0.004585053	0.024885939	0.003843198	0.007012623	0.038468936	0.069557153	0	0	0	0	0	0	0	0.04316671	0.04908085	0.012851819	0.0066313	0.021551724	0	0.00484872	0	0	0	0	0	0.063909774	0.049961141
Sneathiellaceae	0	0	0	0	0	0	0	0	0	0.009437524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420433	0	0	0.009633911	0	0	0.004601933	0	0.004541739	0	0	0.007754342	0	0	0	0	0	0.007114653	0	0	0.003651901	0	0	0	0	0	0.006462871	0	0.018807598	0.005521506	0.008422471	0.010470108	0	0	0.022469385	0.013294337	0	0.021941854	0.027588381	0.00734538	0.005097619	0.055797344	0.013504389	0.045424721	0	0	0.008234519	0	0.016590626	0	0.007012623	0.024043085	0.015457145	0.008482484	0	0.01256992	0	0.016266511	0	0	0.025900026	0	0	0	0	0.019739439	0.00484872	0.020522643	0.367597005	0.483723363	0.744752877	0.8133042	0.007518797	0.02775619
Chitinimonadaceae	0	0	0	0	0.008587745	0.005485764	0	0	0	0.003145841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004816956	0	0	0	0.003945863	0	0	0.025533001	0.003877171	0.113221789	0	0.086449103	0.118985647	0	0.003557326	0	0	0.003651901	0	0.008109642	0	0	0.041597338	0.006462871	0.005618609	0.012538399	0	0.004211236	0.010470108	0	0	0	0	0	0.005485464	0.007882395	0	0	0	0	0.005047191	0	0	0	0	0.008295313	0	0	0.014425851	0.023185718	0	0.036921779	0	0	0.013013208	0.007684328	0	0	0.035695163	0.102814548	0.019893899	0.010775862	0.003947888	0.01454616	0.010261322	0	0	0	0	0.011278195	0.044409903
Subgroup_17_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420433	0	0	0	0	0	0	0.003945863	0.004541739	0.003449703	0	0	0.006290099	0	0	0	0	0	0	0	0	0	0.040548212	0.039583058	0.136216584	0.020798669	0.032314354	0.033711653	0.006269199	0.049693556	0.042112356	0.020940216	0.057140136	0.023663038	0	0	0	0	0	0	0.005097619	0.027898672	0.013504389	0	0	0	0	0	0	0	0	0.04808617	0.038642863	0	0	0	0	0.045546229	0	0	0.008633342	0.017847582	0.025703637	0.019893899	0	0.098697197	0.03878976	0.099192776	0.149761743	0.20917767	0.248250959	0.230638504	0.045112782	0.072166093
Subgroup_6_unclassified	0	0	0	0	0	0	0	0	0.00296349	0.003145841	0	0	0	0	0	0	0	0.003195194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009633911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034054146	0	0.045240096	0.005618609	0	0	0	0.010470108	0.004761678	0	0	0	0	0	0	0.00734538	0.045878575	0.044637875	0	0	0	0	0	0	0	0	0	0.024043085	0	0	0	0.056564641	0	0.003253302	0	0	0	0.026771372	0.051407274	0.026525199	0.021551724	0.003947888	0.01454616	0.030783965	0.381211709	0.222251275	0.248250959	0.303471716	0.022556391	0.049961141
